Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Austria,AUT,50.1169562048263
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Azerbaijan,AZE,26.2096685368412
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Bahamas, The",BHS,46.8384651133123
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bahrain,BHR,79.5170856905251
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bangladesh,BGD,25.5244202017989
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Barbados,BRB,49.5846775228604
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Belarus,BLR,55.7105449310614
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Belgium,BEL,78.9822068454526
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Belize,BLZ,51.9388593667154
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Benin,BEN,33.8374338168225
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bermuda,BMU,25.3555042510214
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bhutan,BTN,54.5740237763273
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bolivia,BOL,41.9713815715814
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bosnia and Herzegovina,BIH,56.5631605791701
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Botswana,BWA,58.214573898057
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brazil,BRA,13.6734629940752
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,British Virgin Islands,VGB,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Brunei Darussalam,BRN,34.2438883657379
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Bulgaria,BGR,65.6735690706083
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Burkina Faso,BFA,31.8915583395886
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Burundi,BDI,34.2990046114706
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cabo Verde,CPV,54.0555599295354
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cambodia,KHM,67.0087581377587
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cameroon,CMR,27.2224137750793
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Canada,CAN,32.6420862831515
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cayman Islands,CYM,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Central African Republic,CAF,36.4193044299887
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Chad,TCD,42.4651602793754
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Channel Islands,CHI,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Chile,CHL,32.630725154845
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,China,CHN,21.3951550469505
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Colombia,COL,20.8527165314595
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Comoros,COM,29.5593510181742
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Congo, Dem. Rep.",COD,41.8579612736924
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Congo, Rep.",COG,51.0639817323687
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Costa Rica,CRI,33.8283267690352
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cote d'Ivoire,CIV,25.5234587964808
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Croatia,HRV,42.8839599264321
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cuba,CUB,17.1902683120062
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Curacao,CUW,88.4276967174327
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cyprus,CYP,64.8926524865955
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Czechia,CZE,75.6207076036768
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Denmark,DNK,47.6507769059402
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Djibouti,DJI,140.993551668282
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Dominica,DMA,65.0744399214324
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Dominican Republic,DOM,30.3450326909749
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ecuador,ECU,30.0713399277247
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Egypt, Arab Rep.",EGY,22.6760563380282
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,El Salvador,SLV,48.5515505143743
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Equatorial Guinea,GNQ,38.4159100730149
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Eritrea,ERI,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Estonia,EST,78.3760418502864
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ethiopia,ETH,29.0994642402923
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Faroe Islands,FRO,52.7282510333358
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Fiji,FJI,58.4780304692716
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Finland,FIN,37.6312851322155
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,France,FRA,30.8121120215465
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,French Polynesia,PYF,36.5275724349845
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Gabon,GAB,28.9994366216762
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Gambia, The",GMB,36.4210353312654
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Georgia,GEO,55.7688121808209
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Germany,DEU,39.0008300796262
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ghana,GHA,35.6046602824807
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Gibraltar,GIB,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Greece,GRC,34.0407294058628
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Greenland,GRL,48.61576076735
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Grenada,GRD,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guam,GUM,59.5187165775401
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guatemala,GTM,33.3389163566937
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea,GIN,50.0834533857035
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea-Bissau,GNB,30.1755373496788
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guyana,GUY,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Haiti,HTI,31.3766902836191
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Honduras,HND,65.4124425546899
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Hong Kong SAR, China",HKG,212.885458218013
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Hungary,HUN,81.2711297802477
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Iceland,ISL,45.1464939403677
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,25.9542227389401
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Indonesia,IDN,24.4141909888443
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Iran, Islamic Rep.",IRN,22.5207477521518
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Iraq,IRQ,30.0407604054258
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ireland,IRL,91.9414979318859
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Isle of Man,IMN,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Israel,ISR,30.2902296429207
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Italy,ITA,26.2132869642331
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Jamaica,JAM,53.4863736564492
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Japan,JPN,20.0127792201784
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Jordan,JOR,67.8048978299753
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kazakhstan,KAZ,25.6302765606214
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kenya,KEN,29.6976848964037
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kiribati,KIR,91.8350112612613
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Korea, Dem. People's Rep.",PRK,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Korea, Rep.",KOR,42.7830210318588
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kosovo,XKX,53.5491667284809
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kuwait,KWT,31.5307669961505
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kyrgyz Republic,KGZ,87.6775294863412
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lao PDR,LAO,58.3051916421903
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Latvia,LVA,64.1245448514298
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lebanon,LBN,56.0609920940944
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lesotho,LSO,88.1427800349944
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liberia,LBR,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Libya,LBY,44.2865616357103
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liechtenstein,LIE,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lithuania,LTU,70.4512175629791
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Luxembourg,LUX,150.646260777047
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Macao SAR, China",MAC,32.9940070601757
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,North Macedonia,MKD,64.8750736783851
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Madagascar,MDG,33.6875202364915
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malawi,MWI,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malaysia,MYS,64.5187325510668
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Maldives,MDV,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mali,MLI,38.0832205310376
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malta,MLT,137.828915977076
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Marshall Islands,MHL,100.52984284664
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritania,MRT,54.2211706416612
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritius,MUS,58.0650479204498
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mexico,MEX,32.6354168351336
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,74.0315443422395
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Moldova,MDA,62.7003284095294
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Monaco,MCO,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mongolia,MNG,57.0733131829592
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Montenegro,MNE,59.9839151953109
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Morocco,MAR,41.7605801165106
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mozambique,MOZ,83.567817945125
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Myanmar,MMR,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Namibia,NAM,64.0630518000757
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nauru,NRU,98.1481481481482
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nepal,NPL,35.8585994934377
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Netherlands,NLD,69.4758472809578
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Caledonia,NCL,40.3716168473283
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Zealand,NZL,27.168632750856
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nicaragua,NIC,61.6900613807259
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Niger,NER,29.7957379087183
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nigeria,NGA,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Northern Mariana Islands,MNP,67.3076923076923
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Norway,NOR,29.4097051783555
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Oman,OMN,40.8385424265209
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Pakistan,PAK,18.2748533038429
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Palau,PLW,86.4419068244198
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Panama,PAN,63.7331885724359
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Papua New Guinea,PNG,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Paraguay,PRY,33.6193130643613
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Peru,PER,24.2461507154749
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Philippines,PHL,30.113667895982
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Poland,POL,46.0798611274457
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Portugal,PRT,40.0663398736754
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Puerto Rico,PRI,41.5638318017918
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Qatar,QAT,31.0362566094301
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Romania,ROU,41.9002225224272
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,20.6902442110591
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Rwanda,RWA,30.0340661994792
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Samoa,WSM,52.9085153712304
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,San Marino,SMR,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sao Tome and Principe,STP,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Saudi Arabia,SAU,33.3134592934674
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Senegal,SEN,36.6642322347768
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Serbia,SRB,50.1538895652821
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Seychelles,SYC,114.173720268192
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sierra Leone,SLE,52.4255154483556
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Singapore,SGP,168.513783378732
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sint Maarten (Dutch part),SXM,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovak Republic,SVK,86.6334167704326
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovenia,SVN,69.3980080719999
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Solomon Islands,SLB,51.1172248560958
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Somalia,SOM,59.719043391644
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,30.4989547517121
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Sudan,SSD,26.2429005140531
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Spain,ESP,30.3702857231399
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sri Lanka,LKA,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Kitts and Nevis,KNA,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Lucia,LCA,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Martin (French part),MAF,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Vincent and the Grenadines,VCT,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sudan,SDN,13.2361978812986
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Suriname,SUR,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Eswatini,SWZ,44.4866024403562
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sweden,SWE,39.6673704457852
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Switzerland,CHE,54.8761532535459
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Syrian Arab Republic,SYR,47.2486429496201
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tajikistan,TJK,45.4370684156367
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tanzania,TZA,27.2868130672252
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Thailand,THA,62.5113602831802
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Timor-Leste,TLS,78.1639783267447
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Togo,TGO,41.5861819223771
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tonga,TON,57.9506277280115
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Trinidad and Tobago,TTO,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tunisia,TUN,53.159638737738
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turkiye,TUR,28.560759468849
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turkmenistan,TKM,44.313308180968
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Turks and Caicos Islands,TCA,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tuvalu,TUV,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uganda,UGA,21.0661901743321
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ukraine,UKR,52.0988206677736
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United Arab Emirates,ARE,67.1057131201116
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United Kingdom,GBR,30.518589390469
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,United States,USA,16.3983551242045
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uruguay,URY,25.5449624492357
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uzbekistan,UZB,20.3146311150854
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Vanuatu,VUT,53.9629185007336
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Venezuela, RB",VEN,31.3969861752704
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Viet Nam,VNM,65.8119455291808
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Virgin Islands (U.S.),VIR,85.9186535764376
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,West Bank and Gaza,PSE,51.9167673359686
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Yemen, Rep.",YEM,28.3530841757475
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zambia,ZMB,37.371373157022
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zimbabwe,ZWE,33.7414695015361
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Afghanistan,AFG,..
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Albania,ALB,25.6746926299268
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Algeria,DZA,46.8984793363791
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,American Samoa,ASM,..
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Andorra,AND,..
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Angola,AGO,27.5004591988793
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Antigua and Barbuda,ATG,..
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Argentina,ARG,17.2628810064651
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Armenia,ARM,21.2830406859193
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Aruba,ABW,23.1114610175592
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Australia,AUS,26.7170304339265
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Austria,AUT,23.5315427854214
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Azerbaijan,AZE,27.5100357372221
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,"Bahamas, The",BHS,31.8714063112237
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bahrain,BHR,26.8445042051079
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bangladesh,BGD,28.5778757115563
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Barbados,BRB,16.4796570442836
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Belarus,BLR,34.8415840355428
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Belgium,BEL,23.1361877185621
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Belize,BLZ,17.2022200174417
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Benin,BEN,19.2575856279899
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bermuda,BMU,12.0945969964397
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bhutan,BTN,57.3846791849064
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bolivia,BOL,21.0337970312715
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Bosnia and Herzegovina,BIH,22.5258642223175
